blockchain,block_date,block_time,tx_hash,token_category,safe_sender,receiver,receiver_type,receiver_contract_name,receiver_label_names,receiver_label_categories,receiver_label_models,receiver_ens,receiver_name,event_name,symbol,token_address,amount,amount_usd,vertical,protocol
ethereum,2024-03-31,2024-03-31 17:22:35.000 UTC,0xf49b7e7bbc903e18b20d73efb7e42d1d0b3f3b93d95d61d2f1f45ba2a4356aac,stablecoin,0x88fabfab1395bac6131be74428af6394b5a358c4,0xd5a597d6e7ddf373a92c8f477daaa673b0902f48,Smart contract,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,Transfer,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,5278.943587,5285.125229940377,unclassified transfer to Smart contract,unclassified transfer to Smart contract
ethereum,2024-04-27,2024-04-27 00:05:11.000 UTC,0xf9d02cf040fec7776f136b12768befb0024caa90c2b4ebfd3192902eafffe32b,stablecoin,0xc2bc2f890067c511215f9463a064221577a53e10,0xa53b96a0eaa0dd05fb1f6b265cc67f0f328f6b19,EOA,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,Transfer,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,70000,70054.53,unclassified transfer to EOA,unclassified transfer to EOA
ethereum,2024-10-22,2024-10-22 18:59:47.000 UTC,0x48e725c809f50f1f52ebaf5ef358d15d4891589177ab4ef927ba32d2454f775e,stablecoin,0x93d9e4535f2e62c0630e6f2e89c2d95190422461,0xd5e74de4385ef0eb1bb4db05a6a504f04d92e79d,Smart contract,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,Transfer,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,23853.862578,23858.75261982849,unclassified transfer to Smart contract,unclassified transfer to Smart contract
ethereum,2023-01-19,2023-01-19 07:37:23.000 UTC,0xd2c373e2f86748e386a5b589306a9fd0e8debb6696d714a7e06115e19aafedd3,stablecoin,0x4e9c57c9d645cb7693f99ce6280bf39130f3dceb,0xe0064da62306d58f9e4a526f5067f342f77e6601,Smart contract,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,Transfer,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,3800,3802.3978,unclassified transfer to Smart contract,unclassified transfer to Smart contract
ethereum,2024-08-10,2024-08-10 17:40:35.000 UTC,0xe24a9d4688dc8c1cf1cfa16b8b3d3984b1cf5b9c9e675011d05997ff767150eb,stablecoin,0x2066e7dbf22291b015b96653744928e996a6dc25,0xd5e74de4385ef0eb1bb4db05a6a504f04d92e79d,Smart contract,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,Transfer,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,6427.145911,6430.031699514038,unclassified transfer to Smart contract,unclassified transfer to Smart contract
ethereum,2024-02-15,2024-02-15 19:31:59.000 UTC,0x4e21b7274f189f63b7be045e8ec958b7b5d55fd26de421bd0c012a715a3adf10,stablecoin,0x4d3c9c2d3cb3feeaa0a4711b75b93c242f75c6e5,0x70fce97d671e81080ca3ab4cc7a59aac2e117137,Safe,Safe,<nil>,<nil>,<nil>,<nil>,Gnosis_safe,Transfer,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,100,100.0048,unclassified transfer to Safe,Safe
ethereum,2024-05-27,2024-05-27 10:05:35.000 UTC,0x57efcf809d21327b34209eccf7e5ea8311dea9139817becc2fc6e5d46e92f100,stablecoin,0x28004d52f351b0fa4780d6f32fbcd3ca6aa8c992,0x391ba3f8fff7a16d274270ac2d3c26be485065b2,EOA,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,Transfer,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2500,2501.6349999999998,unclassified transfer to EOA,unclassified transfer to EOA
ethereum,2024-07-04,2024-07-04 18:47:47.000 UTC,0x878ee9a5ccc857ef2e1d0a1da2c776e314791e7a92ab8308553f12adeb0239ce,erc20,0xb1bd5762faf7d6f86f965a3ff324bd81bb746d00,0xd5e74de4385ef0eb1bb4db05a6a504f04d92e79d,Smart contract,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,Transfer,sDAI,0x83f20f44975d03b1b09e64809b757c47f942beea,78892.4319919261,86421.61013150756,unclassified transfer to Smart contract,unclassified transfer to Smart contract
ethereum,2024-09-10,2024-09-10 14:36:11.000 UTC,0x6d476f3aaff5986eda4150f2cd78f6b2f67c733b3c06d5b889c3f4b6ef8a973f,erc20,0x0591926d5d3b9cc48ae6efb8db68025ddc3adfa5,0xd5e74de4385ef0eb1bb4db05a6a504f04d92e79d,Smart contract,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,Transfer,sDAI,0x83f20f44975d03b1b09e64809b757c47f942beea,159275.98774963387,176339.22431725214,unclassified transfer to Smart contract,unclassified transfer to Smart contract
ethereum,2024-07-01,2024-07-01 04:56:23.000 UTC,0xa30ef6a74042ac6cc350e31eb07efd3d99a837f0607c2805a08a50298127bf09,erc20,0x031d00cb629844292a53c27eefc65eed7664295e,0x3646712a3ac3d73bc65369356291b9f52c968da4,EOA,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,Transfer,WOO,0x4691937a7508860f876c9c0a2a617e7d9e945d4b,100,21.7387,unclassified transfer to EOA,unclassified transfer to EOA
ethereum,2024-04-24,2024-04-24 07:06:23.000 UTC,0x57f22a6eb48abfff29512bccbb479725e7fd26cbb52ee5092a424f36618f1c7e,erc20,0x7bb7bd0e8923b1f698eeaf0ab49834b8f1810d58,0x5064a146a40983c802706acf38747e569043646f,EOA,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,Transfer,SAFE,0x5afe3855358e112b5647b952709e6165e1c1eeee,510,1020,unclassified transfer to EOA,unclassified transfer to EOA
ethereum,2023-11-02,2023-11-02 16:51:11.000 UTC,0x6c33f8f8d3d9203827991017e96afe0561513d2760b123898ffe6af1c4f3e831,erc20,0xf15414f8f8684f0c80866e074b8df53d098689db,0x41b0b75802b25fbc14e0157f9341473843c28e1e,EOA,<nil>,<nil>,<nil>,<nil>,panchodiaz.eth,panchodiaz.eth,Transfer,BANK,0x2d94aa3e47d9d5024503ca8491fce9a2fb4da198,6000,19.506,unclassified transfer to EOA,unclassified transfer to EOA
ethereum,2023-10-05,2023-10-05 20:12:11.000 UTC,0x46789fd011933bb83ca66fcd6a1518eeaa5fda9c7a1535dad821478b8053155e,erc20,0x615a2f3d084495fe5986a29a9b2b702fcf3f5c5b,0x57c76df6a0f416a8b8a1c2ce3b5e1c3b07263756,EOA,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,Transfer,GHO,0x40d16fc0246ad3160ccc09b8d0d3a2cd28ae6c2f,6256.15,6101.42915435,unclassified transfer to EOA,unclassified transfer to EOA
ethereum,2024-04-11,2024-04-11 13:02:59.000 UTC,0x7c89e28def53239dae656124683f79de48be88c03bcaf162710f6211e9095736,erc20,0x8ea2c7de60ef1cd4dce64ea2ddde2f99f0127efc,0x5ff7e480399d690dbf05caa9b42902a71ea43bad,EOA,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,Transfer,LMR,0x4b1d0b9f081468d780ca1d5d79132b64301085d1,4346.6392351,347.94847076975503,unclassified transfer to EOA,unclassified transfer to EOA
ethereum,2023-08-01,2023-08-01 06:27:11.000 UTC,0xb221ae74406b45d165dc70c769ac323fbb015c402513803913d88107714358e9,erc20,0xb86a5c0e4c8898e239078563e12d29308c07735e,0xb279f750badf2e018efa3d8361e777c132f88fc7,EOA,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,Transfer,CVX,0x4e3fbd56cd56c3e72c1403e103b45db9da5b9d2b,13.53377353536735,39.51861872327266,unclassified transfer to EOA,unclassified transfer to EOA
ethereum,2023-02-28,2023-02-28 03:12:23.000 UTC,0x86cb715f2d1dac63f4c38ad88448b232d317f47de32813efe20945279f07a861,native,0x978a900d9b3fa2b4555ce3f610c98255dda03c8b,0xa961be0242cf6b9b45cb6e998c45a2818116836b,EOA,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,ETH,0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee,0.0014,2.28403,unclassified transfer to EOA,unclassified transfer to EOA
ethereum,2023-04-25,2023-04-25 01:53:47.000 UTC,0xe480006e5706282c7c6cad5832ffa838658e95caabdfad766ec1c7261e379c9d,native,0xbcaf5e757ca1ef5f35fc2dabadcb71dc7418a40d,0x1846837591fcdeff4ec8e01ef8bb76645672b153,EOA,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,ETH,0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee,10,18386.8,unclassified transfer to EOA,unclassified transfer to EOA
ethereum,2023-02-12,2023-02-12 11:16:35.000 UTC,0x5ec838c65ec58bccd364105f82060540d4a6b73cbb5978ae442a93ccab87e8f1,native,0x78685096c2f074c3954f0dbc2c447ce0a0a6df9a,0x7f8e97fa24f22043318404f1359156199d741b24,EOA,<nil>,<nil>,<nil>,<nil>,zkardis.eth,zkardis.eth,<nil>,ETH,0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee,0.002,3.0719000000000003,unclassified transfer to EOA,unclassified transfer to EOA
ethereum,2023-03-08,2023-03-08 05:57:23.000 UTC,0x9e30888a1b11e40465301e5dae059c85b74c94269477cfeefcc460200e786043,native,0xc3522b15a383c3b6aba0a30e30e76761f57ce6f7,0xa961be0242cf6b9b45cb6e998c45a2818116836b,EOA,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,ETH,0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee,0.0011,1.710005,unclassified transfer to EOA,unclassified transfer to EOA
ethereum,2023-03-30,2023-03-30 01:29:47.000 UTC,0x4d3587ae74bf19056794c9b0c95408b835232fd1380ecbd663b1fe0ad223fe31,native,0x07c1828e6cabbb5fda9f3d225097681f560da9ca,0x67fc7f75851bb2a8b91cc16f254c60a4a735d618,EOA,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,ETH,0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee,0.0011,1.969957,unclassified transfer to EOA,unclassified transfer to EOA
ethereum,2023-03-08,2023-03-08 08:40:23.000 UTC,0x0c367ace74e9a71d7c1f71518eb9695a15a051bc8da6d1cea3054d22bec67168,native,0xe3f29e96c51280979f51200bc345836913f3400b,0xa961be0242cf6b9b45cb6e998c45a2818116836b,EOA,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,ETH,0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee,0.0013,2.02111,unclassified transfer to EOA,unclassified transfer to EOA
ethereum,2024-03-30,2024-03-30 11:34:23.000 UTC,0x845c673c4f2fffc480d51d035cbc4fa33f88d972cbad3ab124652268f06e3477,native,0x0187926db35f515c271cde3e580a894d1b241d03,0xa709ed818353c93f8326197f8e2fd6f759960f78,Safe,Safe,<nil>,<nil>,<nil>,<nil>,Gnosis_safe,<nil>,ETH,0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee,200,709484,unclassified transfer to Safe,Safe
ethereum,2023-09-28,2023-09-28 13:42:59.000 UTC,0xd41ad0468fbef676928b0d9df292e1edaeb1cb4d242f7cded8661055f41a138b,native,0x77a5929705e8c4a61c211cfccb6a391f759bc722,0x2992546cf4010620a6ced91229c14aad6b72cf5a,EOA,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,ETH,0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee,0.01,16.2609,unclassified transfer to EOA,unclassified transfer to EOA
ethereum,2024-02-25,2024-02-25 10:35:47.000 UTC,0x5e6df888adc7bef374d85c9a2b7dd195298d36a65249fa509b1cf37fdde38c89,erc20,0x3af2acb662a241da4ef4310c7ab226f552b42115,0x423651f76f8f7078276139d3972b6618368720b9,EOA,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,Transfer,ALT,0x8457ca5040ad67fdebbcc8edce889a335bc0fbfb,241,124.414322,unclassified transfer to EOA,unclassified transfer to EOA
ethereum,2024-01-27,2024-01-27 09:34:47.000 UTC,0xa0cdb9e22c85757640cf07b0a1d1d0578e451af59c89cfdcdfd6d668e29eca42,erc20,0x3af2acb662a241da4ef4310c7ab226f552b42115,0x5771011e035b03a282a2561e3ef1a0a0b5a191e2,EOA,<nil>,<nil>,<nil>,<nil>,godpleasesavecrypto2.eth,godpleasesavecrypto2.eth,Transfer,ALT,0x8457ca5040ad67fdebbcc8edce889a335bc0fbfb,333,121.01253299999999,unclassified transfer to EOA,unclassified transfer to EOA
ethereum,2024-01-27,2024-01-27 19:12:59.000 UTC,0x0937ad971cf4b558a72219899905a218a904dff9881b94f561762355c7620fab,erc20,0x3af2acb662a241da4ef4310c7ab226f552b42115,0xb3d2050d945de3bbba942299bee019e67c91c4c9,EOA,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,Transfer,ALT,0x8457ca5040ad67fdebbcc8edce889a335bc0fbfb,933,409.887426,unclassified transfer to EOA,unclassified transfer to EOA
ethereum,2024-01-26,2024-01-26 01:12:11.000 UTC,0x9a8e7b3fc703e1f86b078cd37bbc1d405a905313f3e7201b3f9a804b484c90ac,erc20,0x3af2acb662a241da4ef4310c7ab226f552b42115,0x322b03bdb20f43d1dfc26659c90b52fea2763400,EOA,<nil>,<nil>,<nil>,<nil>,nahmii3.eth,nahmii3.eth,Transfer,ALT,0x8457ca5040ad67fdebbcc8edce889a335bc0fbfb,933,294.52011,unclassified transfer to EOA,unclassified transfer to EOA
ethereum,2024-01-26,2024-01-26 06:54:59.000 UTC,0xf6bf8581f34263d1b864801f662a70032fa07adee1cc6e2993e7d88e1cff1d74,erc20,0x3af2acb662a241da4ef4310c7ab226f552b42115,0xc90892e0bafb86461f3aa37433ab9b822c5695df,EOA,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,Transfer,ALT,0x8457ca5040ad67fdebbcc8edce889a335bc0fbfb,933,299.420226,unclassified transfer to EOA,unclassified transfer to EOA
ethereum,2024-10-31,2024-10-31 11:33:47.000 UTC,0xe163c2317c05cf581ba09940c4fc50be14da4427d92a85bfb9bdbb999aee9b35,stablecoin,0xff4643980df7b717aab71d01143ff84db602c9c7,0x10aa8e9e716d340dbb18ee1c84ff4d84f5e059f7,EOA,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,Transfer,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,65909.24,65921.82866484001,unclassified transfer to EOA,unclassified transfer to EOA
ethereum,2023-04-05,2023-04-05 10:47:11.000 UTC,0xb898bc0a254d8ec8b18adee7ef4b9984ea5e24394af002b0ea8ed460bd33e6de,stablecoin,0x4374fd7b316aefa4c40590c1050bc61837bf2bcf,0xf6dcdce0ac3001b2f67f750bc64ea5beb37b5824,Smart contract,Uniswap_v2: Pair,DEX Pool,dex,dex_pools,<nil>,Uniswap_v2,Transfer,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,175.34301,175.35440729565,DEX,Uniswap_v2: Pair
ethereum,2023-06-10,2023-06-10 20:14:11.000 UTC,0x527dc5a91a431437a19dc0ad19fc73aa9da150b415d78fe7ef819f486665d8c9,stablecoin,0xac60e7e8c9ca556a53b74b3ba9320ece76c5610a,0xf6dcdce0ac3001b2f67f750bc64ea5beb37b5824,Smart contract,Uniswap_v2: Pair,DEX Pool,dex,dex_pools,<nil>,Uniswap_v2,Transfer,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,58.979717,59.021887497655,DEX,Uniswap_v2: Pair
ethereum,2023-05-26,2023-05-26 19:55:11.000 UTC,0x2d15cad3c58b8c814aea19b890fff611776dfdb064602ac54d89f82d581ff259,stablecoin,0x9aa3e1b6d3a9d4fb15dc94a1f7617be643cdb469,0xf6dcdce0ac3001b2f67f750bc64ea5beb37b5824,Smart contract,Uniswap_v2: Pair,DEX Pool,dex,dex_pools,<nil>,Uniswap_v2,Transfer,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,120,120.08076,DEX,Uniswap_v2: Pair
ethereum,2023-05-28,2023-05-28 12:46:11.000 UTC,0x94a5bd31cc4af73c0f8ff26ff8eaa3d7fbd1195e2bb6451e9460e16f7691194d,stablecoin,0x073383a3cc0c76b34ced89d9d59f3f7fdd4bf508,0xf6dcdce0ac3001b2f67f750bc64ea5beb37b5824,Smart contract,Uniswap_v2: Pair,DEX Pool,dex,dex_pools,<nil>,Uniswap_v2,Transfer,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,140,140.11144000000002,DEX,Uniswap_v2: Pair
ethereum,2023-11-29,2023-11-29 13:03:23.000 UTC,0xbd5560fe156c572c19c4912b4876159c9fa7a885fbafab439e748ab6143a1d77,stablecoin,0x4ef220fc6d1c8951aab7b804b5b5eed21d7a5150,0x5ed9bfda070692d7a00b4ba6e8a86c12ddb61a49,EOA,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,Transfer,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,4596.8,4600.4360688,unclassified transfer to EOA,unclassified transfer to EOA
ethereum,2024-04-04,2024-04-04 17:39:59.000 UTC,0x7d56f988c1e5d456c41923196c4af31527cb2a3603179f283931d2c15b040ec2,stablecoin,0xa2e3a2ca689c00f08f34b62ccc73b1477ef1f658,0xfec2ce26af371e3b86985422c7fc6e9ef36cfc54,EOA,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,Transfer,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,1000,1000.799,unclassified transfer to EOA,unclassified transfer to EOA
ethereum,2023-05-18,2023-05-18 01:12:23.000 UTC,0x7ed2de4f5f97ba8e3b39793030b6d5d8338446c229b19db2c61126c4547f0782,stablecoin,0x9519950ed361a08a316011f6b57029eb6ba392fc,0x91ec7d6fd194a1ba2b6843067faab7da4694c942,EOA,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,Transfer,DAI,0x6b175474e89094c44da98b954eedeac495271d0f,30129.600000000002,30157.048065600004,unclassified transfer to EOA,unclassified transfer to EOA
ethereum,2023-06-29,2023-06-29 08:25:11.000 UTC,0x125f85d3a0508e32e7e1e1715d8c8622548d22b417467fbc979879d1d79c74aa,native,0x2f44bd2a54ac3fb20cd7783cf94334069641dac9,0x51a887f3c12295a69f57d0f41b276bfebc91aafc,EOA,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,ETH,0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee,0.1,185.096,unclassified transfer to EOA,unclassified transfer to EOA
ethereum,2023-04-30,2023-04-30 08:22:11.000 UTC,0x9ac188af2c1ad7aa4aa8551b33a0e70ab86b5db6e6eb986ef77214beccb3b25b,native,0xadc22845e3af2f55c671fb1ba7ffe60493d8eff2,0xbb8af59da15fd5140eaa40d475d6dd95b9eafbd9,EOA,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,ETH,0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee,0.020646229021590044,39.33127274841925,unclassified transfer to EOA,unclassified transfer to EOA
ethereum,2024-01-27,2024-01-27 12:58:35.000 UTC,0x524109495ed098e43a4c783aad559811c9c13b41c4f6c625ba0308261765140e,erc20,0x3af2acb662a241da4ef4310c7ab226f552b42115,0x9c107de19b6a068ff21cee5907a8d513e1ba9e6a,EOA,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,Transfer,ALT,0x8457ca5040ad67fdebbcc8edce889a335bc0fbfb,200,76.0368,unclassified transfer to EOA,unclassified transfer to EOA
ethereum,2023-01-04,2023-01-04 08:59:47.000 UTC,0x701f27122745dffc25074c17e1b0fa64b27e9d3c348378fd31059a7d0dc29ae7,stablecoin,0xdb2d4349f83237425dda377d9685b0a0322f995d,0xf009594d37940aee30e8ebd2a7fd54fe9555923b,EOA,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,Transfer,DAI,0x6b175474e89094c44da98b954eedeac495271d0f,1,1.001077,unclassified transfer to EOA,unclassified transfer to EOA
ethereum,2024-02-21,2024-02-21 05:59:47.000 UTC,0xd0600815cfc9327cd94de3c48c44ece190aeccf5dafab000f48434117b07f3ef,erc20,0x3af2acb662a241da4ef4310c7ab226f552b42115,0x8d7e25a9fcd5dfc344c497191dc22e1388236274,EOA,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,Transfer,ALT,0x8457ca5040ad67fdebbcc8edce889a335bc0fbfb,241,130.507284,unclassified transfer to EOA,unclassified transfer to EOA
ethereum,2024-02-25,2024-02-25 11:29:59.000 UTC,0x9443132efe411409289e0813a140d93d5bcb17f61ac4d5fe759f24b8b7430d40,erc20,0x3af2acb662a241da4ef4310c7ab226f552b42115,0x1d52d5268419cc0918da38f733ecbc41d3c4d500,EOA,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,Transfer,ALT,0x8457ca5040ad67fdebbcc8edce889a335bc0fbfb,241,125.06213,unclassified transfer to EOA,unclassified transfer to EOA
ethereum,2024-04-10,2024-04-10 12:13:35.000 UTC,0x1f901854a24a24830d90db41755772172e148ecb5cbd8bc3587a7fb4ab0430d8,erc20,0xcbccfeb938e95edd9863a02ece087033d68042a0,0xb109c1ff937ba9afcee1e9f6e39156267c9228a4,EOA,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,Transfer,ALT,0x8457ca5040ad67fdebbcc8edce889a335bc0fbfb,1.5715167670844437,0.8761614570855215,unclassified transfer to EOA,unclassified transfer to EOA
ethereum,2023-04-06,2023-04-06 06:44:23.000 UTC,0x2ffc057489cae9b6482e9185158fcf40cc6f738f278267c8dbede30c617d99dc,erc20,0x23f44c74ad65719b2741fb4225cf98cdc52a3637,0x1de965803701f2a11a7cc9984e06cd691710df2b,EOA,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,Transfer,FRONT,0xf8c3527cc04340b208c854e985240c02f7b7793f,219.16766442712841,52.05538864874498,unclassified transfer to EOA,unclassified transfer to EOA
ethereum,2024-09-12,2024-09-12 07:51:23.000 UTC,0x14fbcfe6667d271e296cce7f97eb5affee9f0dc844147972f3caba65665465ff,stablecoin,0xf7cfa44c8fe36396f5d539011e2796c658e5d1e3,0x489b35d806488e0f5baf8aa10fe3206ea160087b,EOA,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,Transfer,USDT,0xdac17f958d2ee523a2206206994597c13d831ec7,201799.4,201770.7444852,unclassified transfer to EOA,unclassified transfer to EOA
ethereum,2024-07-28,2024-07-28 14:02:23.000 UTC,0xd9c898644804d36098c827f6998f5144c25c0d378e8ca12808f935c77c3061c0,stablecoin,0xbd4b515ed602792497364de7c306659297378fae,0x609d8344555e296822aaf0e72404585831b95b1f,EOA,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,Transfer,USDT,0xdac17f958d2ee523a2206206994597c13d831ec7,833.105523,833.6003876806619,unclassified transfer to EOA,unclassified transfer to EOA
ethereum,2023-01-02,2023-01-02 16:14:35.000 UTC,0xd075e19ee017ca38f1f83a24f270cbac725ab880a79840e8a524691aa562eae7,stablecoin,0xd03c79e7c18b4cc658f97dc7df22129944d1e552,0x44a262e2badd8f186981e877826a29288a662f38,EOA,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,Transfer,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,6830.78295,6828.27605265735,unclassified transfer to EOA,unclassified transfer to EOA
ethereum,2024-01-27,2024-01-27 06:02:23.000 UTC,0x5be88957b4021d6be6fb37708e497748f6f5c1e80e787a5d6115e73176fec652,erc20,0x3af2acb662a241da4ef4310c7ab226f552b42115,0x9c51f3ba98f2913add8f7b5a217abfe6b49e5930,EOA,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,Transfer,ALT,0x8457ca5040ad67fdebbcc8edce889a335bc0fbfb,533,191.137531,unclassified transfer to EOA,unclassified transfer to EOA
ethereum,2023-03-14,2023-03-14 19:17:23.000 UTC,0x08fdf55203e8b6cdfcb57b223b604e9828591a82afe06168ce6ae5c720d01d17,stablecoin,0xb03e380d1ea66c121646fb8ecf9e46cf75ead85a,0xc6c2a07cc71b2f87fcf1140ae09d4aa7331a3dbb,EOA,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,Transfer,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,10,9.9813,unclassified transfer to EOA,unclassified transfer to EOA
ethereum,2024-02-15,2024-02-15 23:15:47.000 UTC,0xa06f514e7b96bd44fd5e98d784677281c933e663b14edc6c9eac45d4dc330e0c,stablecoin,0xb7848eeaad5d44c50d0b7bf8e7d0f8afb892fb44,0x84ff60b51ef9e6bb6041303423a8d050d5d660b6,EOA,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,Transfer,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,5400,5399.2818,unclassified transfer to EOA,unclassified transfer to EOA
ethereum,2023-10-09,2023-10-09 14:14:47.000 UTC,0xc2e1be74cbcb7fd76e6819a9a66721bf2e7535f56e98f439259cabe836f8a641,stablecoin,0x8ea8573c4bfd04e9405d30253c5e30ea97d23b7c,0xd7555d0eff7acd002766c03433e6ed1f9538431f,EOA,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,Transfer,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,50,50.033300000000004,unclassified transfer to EOA,unclassified transfer to EOA
ethereum,2024-02-25,2024-02-25 12:46:47.000 UTC,0xadb93c7d618e5af9e60b2bdcd6f6bb58acb24252e29cdab7cf08631273935714,erc20,0x3af2acb662a241da4ef4310c7ab226f552b42115,0x2219a44f3abd76cf1dbb764e0c5b1efdf54193e8,EOA,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,Transfer,ALT,0x8457ca5040ad67fdebbcc8edce889a335bc0fbfb,241,123.996187,unclassified transfer to EOA,unclassified transfer to EOA
ethereum,2024-04-11,2024-04-11 23:05:11.000 UTC,0x00d975e84e648be0e7720c82674c18d63b32e49314a8e0814c43c49e87ad8116,erc20,0xe0eb63b4e18ff1e646ab7e37510e6eaf287ade3d,0x465c0b613b425fe997fda01222aa6d00df0c2fe6,EOA,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,Transfer,ETHFI,0xfe0c30065b384f05761f15d0cc899d4f9f9cc0eb,0.755161733,3.9872539502400004,unclassified transfer to EOA,unclassified transfer to EOA
ethereum,2023-03-10,2023-03-10 13:32:23.000 UTC,0x1806f53c1d7d2c5580ae51028cd14f686a0b8313cad51d8fe7d8dcc403135536,erc20,0xe26dfd1f9f5110f7be8e37bea98b1ae18bad0e4e,0x74e8bff869b36b7bb5705624ff89601ddcb788cd,EOA,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,Transfer,CRV,0xd533a949740bb3306d119cc777fa900ba034cd52,88.95250829928864,74.51115752940743,unclassified transfer to EOA,unclassified transfer to EOA
ethereum,2024-04-27,2024-04-27 04:54:23.000 UTC,0xc58fc680d20db6dea5d4da450df73a519c5f2f93a76772233504aa7e615e787c,erc20,0x21d84df7151bbfe5a9a2c1a9895a4937b53c0641,0xbe9fa4dfa9fff1b1b2b5614146a9f3401c208761,EOA,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,Transfer,MEOW,0x0ec78ed49c2d27b315d462d43b5bab94d2c79bf8,120.9794496,3.1903490654015996,unclassified transfer to EOA,unclassified transfer to EOA
